Time (ms),Current (pA) @ -135mV,Current (pA) @ -125mV,Current (pA) @ -115mV,Current (pA) @ -105mV,Current (pA) @ -95mV,Current (pA) @ -85mV,Current (pA) @ -75mV,Current (pA) @ -65mV,Current (pA) @ -55mV
333.5494977,-0.126987825,-0.233436883,-0.461734961,-0.34219085,-1.948881439,-1.784374917,-1.436751621,-1.074764338,-0.874230927
333.566442,-0.126968251,-0.23342129,-0.461714208,-0.342162002,-1.948872078,-1.784365456,-1.436732436,-1.077267896,-0.874215334
333.5833863,-0.126950589,-0.233405697,-0.461693882,-0.342136218,-1.948859516,-1.784352795,-1.436705647,-1.079912547,-0.874199741
333.6003305,-0.126935742,-0.233390104,-0.461674885,-0.342113499,-1.948841951,-1.784335151,-1.422710232,-1.082497882,-0.874184148
333.6172748,-0.126924615,-0.233374511,-0.461658113,-0.342093845,-1.94881758,-1.784310738,-1.375169585,-1.084823497,-0.874168555
333.6342191,-0.126918111,-0.233358918,-0.46164252,-0.342077255,-1.948529707,-1.784022863,-1.305273932,-1.086688985,-0.874152963
333.6511634,-0.126972568,-0.233343326,-0.461626927,-0.342063731,-1.947357344,-1.7828505,-1.22487586,-1.08789394,-0.87413737
333.6681077,-0.127753808,-0.233327733,-0.461611334,-0.342053272,-1.945468758,-1.780961914,-1.145827954,-1.088249026,-0.874121777
333.685052,-0.129300033,-0.23331214,-0.461595741,-0.342045878,-1.943079736,-1.778572891,-1.0799828,-1.088243535,-0.874106184
333.7019962,-0.131410836,-0.233296547,-0.461580148,-0.342041549,-1.940406064,-1.77589922,-1.039192984,-1.08823092,-0.874090591
333.7189405,-0.133885811,-0.233280954,-0.461564556,-0.342055137,-1.937663531,-1.773156687,-1.031663948,-1.08821299,-0.874074998
333.7358848,-0.136524553,-0.233265361,-0.461548963,-0.344173948,-1.935067923,-1.770561079,-1.031639104,-1.088191552,-0.874059405
333.7528291,-0.139126654,-0.233249768,-0.46153337,-0.349372646,-1.932835027,-1.768328183,-1.031621468,-1.088168414,-0.874043812
333.7697734,-0.141491708,-0.233234175,-0.461517777,-0.356926364,-1.931180631,-1.766673787,-1.031609128,-1.088145382,-0.874028219
333.7867177,-0.14341931,-0.233218582,-0.461502184,-0.366110236,-1.930320521,-1.765813677,-1.031600171,-1.088124266,-0.874012626
333.8036619,-0.144709054,-0.233202989,-0.461487763,-0.376199396,-1.930228787,-1.765720704,-1.031592684,-1.088106872,-0.873997034
333.8206062,-0.145161099,-0.233187397,-0.461475626,-0.386468978,-1.930207086,-1.765693178,-1.031584756,-1.088095007,-0.873981441
333.8375505,-0.145156528,-0.233171804,-0.461464863,-0.396194115,-1.930191539,-1.765668659,-1.031574473,-1.088090481,-0.873965848
333.8544948,-0.145144629,-0.233156211,-0.461454549,-0.404649942,-1.930180343,-1.765647157,-1.031559923,-1.089807518,-0.873950255
333.8714391,-0.145127209,-0.233140618,-0.461443759,-0.411111592,-1.930171696,-1.765628685,-1.031539195,-1.094686841,-0.873934662
333.8883834,-0.145106077,-0.233125025,-0.461431569,-0.414854199,-1.930163795,-1.765613253,-1.031424321,-1.10200508,-0.873919069
333.9053276,-0.145083041,-0.233109432,-0.461417054,-0.415492705,-1.930154839,-1.765600874,-1.029110604,-1.111037371,-0.873903476
333.9222719,-0.145059907,-0.233093839,-0.46139929,-0.415485129,-1.930143025,-1.765591558,-1.024217389,-1.121058845,-0.873887883
333.9392162,-0.145038483,-0.233078246,-0.461377351,-0.415470913,-1.93012655,-1.765585317,-1.017446746,-1.131344638,-0.873872927
333.9561605,-0.145020577,-0.233062653,-0.461350314,-0.415451866,-1.930103612,-1.765582163,-1.009500743,-1.141169883,-0.873860256
333.9731048,-0.145007996,-0.23304706,-0.459428905,-0.415429796,-1.929687156,-1.765915921,-1.001081448,-1.149809713,-0.873849145
333.9900491,-0.145002549,-0.233031468,-0.451488611,-0.415406509,-1.926645752,-1.768535763,-0.99289093,-1.156539264,-0.873838689
334.0069933,-0.14570807,-0.233015875,-0.438836757,-0.415383813,-1.921204702,-1.773289916,-0.985631257,-1.160633668,-0.873827983
334.0239376,-0.148083485,-0.233000282,-0.423053854,-0.415363516,-1.914066075,-1.779615606,-0.980004498,-1.161543275,-0.873816126
334.0408819,-0.151760732,-0.232984689,-0.405720413,-0.415347426,-1.905931938,-1.786950057,-0.97671272,-1.161536583,-0.873802213
334.0578262,-0.156351544,-0.232969096,-0.388416947,-0.41533735,-1.897504361,-1.794730495,-0.976137728,-1.161523044,-0.87378534
334.0747705,-0.161467659,-0.232953503,-0.372723969,-0.415913127,-1.889485411,-1.802394145,-0.976114937,-1.161504463,-0.873764603
334.0917148,-0.166720811,-0.23293791,-0.360221989,-0.430126273,-1.882577157,-1.809378234,-0.976099388,-1.16148265,-0.873739099
334.108659,-0.171722736,-0.232922317,-0.35249152,-0.461504523,-1.877481668,-1.815119985,-0.976088967,-1.161459411,-0.873447052
334.1256033,-0.176085169,-0.232906724,-0.350756419,-0.507539534,-1.874901011,-1.819056624,-0.97608156,-1.161436555,-0.871440477
334.1425476,-0.179419846,-0.232891131,-0.350731704,-0.56572296,-1.874701788,-1.820625377,-0.976075051,-1.161415888,-0.867872531
334.1594919,-0.181338501,-0.232875539,-0.350713914,-0.633546459,-1.874680169,-1.82063065,-0.976067328,-1.161399218,-0.863193177
334.1764362,-0.181649167,-0.232859946,-0.350701232,-0.708501686,-1.874664788,-1.820626257,-0.976056274,-1.161388354,-0.85785238
334.1933805,-0.181643867,-0.232844353,-0.350691839,-0.788080296,-1.874653801,-1.820618799,-0.976039777,-1.161407777,-0.852300105
334.2103247,-0.181633734,-0.23282876,-0.35068392,-0.869773947,-1.874645365,-1.820608275,-0.97601572,-1.163127734,-0.846986317
334.227269,-0.181619672,-0.232813167,-0.350675658,-0.951074293,-1.874637635,-1.820594686,-0.969656811,-1.16718326,-0.842360979
334.2442133,-0.181602584,-0.232797574,-0.350665235,-1.029472991,-1.874628768,-1.820578032,-0.846223421,-1.173011582,-0.838874057
334.2611576,-0.181583374,-0.232781981,-0.350650835,-1.102461697,-1.874616921,-1.820558313,-0.642479587,-1.180049923,-0.836975515
334.2781019,-0.181562946,-0.232766388,-0.35063064,-1.167532066,-1.87460025,-1.82053553,-0.460616376,-1.187735511,-0.836742725
334.2950462,-0.181542203,-0.232750795,-0.35059354,-1.222175754,-1.87457691,-1.820509682,-0.40083671,-1.195505569,-0.836717533
334.3119904,-0.181522051,-0.232735202,-0.349929299,-1.263884418,-1.873244142,-1.820480769,-0.453326939,-1.202797324,-0.836697054
334.3289347,-0.181503391,-0.232718659,-0.348425081,-1.290149713,-1.863902715,-1.81983951,-0.563498584,-1.209048,-0.836680384
334.345879,-0.181487021,-0.232699843,-0.34629667,-1.298518303,-1.847524006,-1.817372735,-0.705688264,-1.213694823,-0.83666662
334.3628233,-0.181471429,-0.232679608,-0.343759856,-1.298513401,-1.826392936,-1.813464535,-0.854232597,-1.216175019,-0.836654857
334.3797676,-0.181455836,-0.232658857,-0.341030425,-1.298501245,-1.802794423,-1.808564874,-0.983468201,-1.216433803,-0.836644192
334.3967119,-0.181440243,-0.232638495,-0.338324164,-1.298483641,-1.779013389,-1.803123718,-1.067731696,-1.216425034,-0.836633722
334.4136561,-0.18142465,-0.232619425,-0.335856861,-1.298462398,-1.757334752,-1.79759103,-1.086250146,-1.216409917,-0.836622543
334.4306004,-0.181409057,-0.232602551,-0.333844301,-1.298439322,-1.740043432,-1.792416775,-1.086243224,-1.21639026,-0.83660975
334.4475447,-0.181393464,-0.232588778,-0.332502274,-1.298416222,-1.729424349,-1.788050917,-1.086229507,-1.216367871,-0.836594687
334.464489,-0.181377871,-0.232579007,-0.332042871,-1.298394905,-1.727170048,-1.784943422,-1.086210804,-1.216344557,-0.836579095
334.4814333,-0.181362278,-0.232574145,-0.332016836,-1.298377178,-1.727145429,-1.783544254,-1.086188922,-1.216322126,-0.836563502
334.4983776,-0.181346685,-0.232979835,-0.331998001,-1.29836485,-1.727127736,-1.783485778,-1.086165668,-1.216302385,-0.836547909
334.5153218,-0.181331081,-0.2350294,-0.331984558,-1.298359728,-1.727115143,-1.783465178,-1.086142851,-1.216287143,-0.836532316
334.5322661,-0.181313883,-0.238463104,-0.3319747,-1.305523296,-1.727105824,-1.783450457,-1.086122277,-1.216278206,-0.836516723
334.5492104,-0.181294603,-0.242892681,-0.331966618,-1.328798251,-1.727097953,-1.783439808,-1.086105755,-1.21658024,-0.83650113
334.5661547,-0.181274142,-0.247929867,-0.331958505,-1.36576025,-1.727089705,-1.783431423,-1.086095092,-1.219742125,-0.836485537
334.583099,-0.181253407,-0.253186399,-0.331948553,-1.413890933,-1.727079253,-1.783423495,-1.086258886,-1.225756758,-0.836469944
334.6000433,-0.181233299,-0.25827401,-0.331934955,-1.470671938,-1.727064771,-1.783414217,-1.094953837,-1.233899272,-0.836454351
334.6169875,-0.181214724,-0.262804438,-0.331915904,-1.533584902,-1.727044434,-1.783401781,-1.11525109,-1.243444801,-0.836438758
334.6339318,-0.181198585,-0.266389416,-0.331889591,-1.600111466,-1.7270142,-1.783384379,-1.144938047,-1.253668479,-0.836423166
334.6508761,-0.181185785,-0.268640681,-0.330036856,-1.667733266,-1.726848499,-1.783360206,-1.181802111,-1.263845439,-0.836407573
334.6678204,-0.181177229,-0.269220969,-0.324379067,-1.733931943,-1.726437517,-1.782864749,-1.223630682,-1.273250816,-0.83639198
334.6847647,-0.181173819,-0.269218728,-0.315869872,-1.796189133,-1.725728261,-1.780564891,-1.268211163,-1.281159744,-0.836376387
334.701709,-0.181577899,-0.269213397,-0.305482762,-1.851986476,-1.724667743,-1.77677913,-1.313330955,-1.286847355,-0.836360794
334.7186532,-0.182827181,-0.269204987,-0.294191228,-1.89880561,-1.723202972,-1.771957431,-1.35677746,-1.289588785,-0.836345201
334.7355975,-0.184725228,-0.26919351,-0.282968761,-1.934128173,-1.721280957,-1.766549759,-1.39633808,-1.289729,-0.836329608
334.7525418,-0.187071634,-0.269178977,-0.272788851,-1.955435804,-1.718848709,-1.761006078,-1.429800217,-1.289725199,-0.836314015
334.7694861,-0.189665991,-0.269161401,-0.264624989,-1.960707404,-1.715853237,-1.755776353,-1.454951272,-1.289718313,-0.836298422
334.7864304,-0.192307895,-0.269140792,-0.259450665,-1.960701241,-1.712241552,-1.751310548,-1.469578647,-1.289708354,-0.836282829
334.8033747,-0.194796938,-0.269117161,-0.258109021,-1.960688108,-1.701509895,-1.748058627,-1.472395141,-1.289695334,-0.836267237
334.8203189,-0.196932715,-0.269090521,-0.258079938,-1.960669812,-1.204117391,-1.746470556,-1.47239025,-1.289679264,-0.836251644
334.8372632,-0.198514819,-0.269059598,-0.258053985,-1.96064816,-0.517546685,-1.746364987,-1.472380456,-1.289660156,-0.836236051
334.8542075,-0.199342844,-0.268475017,-0.258031149,-1.960624961,-0.377984341,-1.746343708,-1.472366663,-1.289638021,-0.836220458
334.8711518,-0.199416452,-0.267032494,-0.258011419,-1.960602021,-0.493952863,-1.746328486,-1.472349776,-1.289612871,-0.836204865
334.8880961,-0.199407411,-0.264947814,-0.257994784,-1.960581149,-0.698185674,-1.746317515,-1.472330696,-1.289584717,-0.836189272
334.9050404,-0.19939209,-0.262436766,-0.257981232,-1.960564152,-0.952530799,-1.746308987,-1.47231033,-1.289394103,-0.836173679
334.9219846,-0.199372298,-0.259715136,-0.257970751,-1.960552838,-1.218836261,-1.746301094,-1.472289579,-1.288349677,-0.836158086
334.9389289,-0.199349841,-0.256998712,-0.25796333,-1.960575902,-1.458950082,-1.74629203,-1.472269349,-1.286556184,-0.836142493
334.9558732,-0.199326527,-0.25450328,-0.257958958,-1.969460415,-1.634720287,-1.746279986,-1.472250543,-1.284229409,-0.8361269
334.9728175,-0.199304165,-0.252444628,-0.257962804,-1.992590369,-1.707994898,-1.746263156,-1.472234012,-1.281585141,-0.836110245
334.9897618,-0.199284561,-0.251038542,-0.259511315,-2.027526744,-1.678846347,-1.746239733,-1.472218419,-1.278839167,-0.836091338
335.0067061,-0.199269523,-0.250500811,-0.263432009,-2.071830521,-1.59625255,-1.745871073,-1.472202826,-1.276207273,-0.836071056
335.0236503,-0.199260859,-0.250474078,-0.269162111,-2.12306268,-1.483108853,-1.743742528,-1.472187233,-1.273905246,-0.836050303
335.0405946,-0.199621917,-0.250454667,-0.276138847,-2.178784204,-1.36216585,-1.740083603,-1.47217164,-1.272148874,-0.836029983
335.0575389,-0.202904458,-0.250440782,-0.283799441,-2.236556071,-1.256174138,-1.735344263,-1.472156047,-1.271153944,-0.836011001
335.0744832,-0.209012428,-0.250430628,-0.291581119,-2.293939264,-1.187884311,-1.729974472,-1.472140454,-1.270995075,-0.835994259
335.0914275,-0.217220962,-0.250422408,-0.298921107,-2.348494763,-1.174444156,-1.724424194,-1.472124861,-1.270972294,-0.835980662
335.1083718,-0.226805192,-0.250414326,-0.30525663,-2.397783548,-1.174414029,-1.719143395,-1.472109269,-1.270955951,-0.835971113
335.125316,-0.237040254,-0.250404586,-0.310024913,-2.439366601,-1.174387723,-1.714582039,-1.472093676,-1.270944239,-0.835966516
335.1422603,-0.24720128,-0.250391392,-0.312663181,-2.470804901,-1.174365099,-1.711190089,-1.472078083,-1.270935349,-0.836205213
335.1592046,-0.256563405,-0.250372949,-0.313006697,-2.48965943,-1.174346017,-1.709417512,-1.472061082,-1.270927474,-0.837288133
335.1761489,-0.264401762,-0.25034746,-0.312998403,-2.494075923,-1.174330337,-1.709244266,-1.472041929,-1.270918807,-0.839063083
335.1930932,-0.269991485,-0.249598402,-0.312983645,-2.494069516,-1.174317919,-1.709222253,-1.472021528,-1.27090754,-0.841329656
335.2100375,-0.272607708,-0.247022171,-0.312964228,-2.494056194,-1.174308622,-1.709206457,-1.472000781,-1.270891865,-0.843887446
335.2269817,-0.272710106,-0.243034337,-0.312941962,-2.494037766,-1.174302306,-1.709195082,-1.471980593,-1.270869974,-0.846536047
335.243926,-0.272699993,-0.238084865,-0.312918653,-2.494016039,-1.174298832,-1.709186331,-1.471961868,-1.270590439,-0.849075054
335.2608703,-0.272683876,-0.232623719,-0.31289611,-2.49399282,-1.174475528,-1.709178408,-1.47194551,-1.26702746,-0.851304058
335.2778146,-0.272663562,-0.227100864,-0.312876139,-2.493969918,-1.180015559,-1.709169518,-1.471932422,-1.260049712,-0.853022656
335.2947589,-0.272640858,-0.221966264,-0.312860549,-2.493949139,-1.192225273,-1.709157864,-1.471923508,-1.250630687,-0.854030439
335.3117032,-0.272617573,-0.217669884,-0.312851146,-2.493932292,-1.209624217,-1.709141651,-1.471919672,-1.239743875,-0.854209846
335.3286474,-0.272595513,-0.214661689,-0.312906262,-2.493921184,-1.230731935,-1.709119083,-1.472260346,-1.228362767,-0.854202398
335.3455917,-0.272576487,-0.213391643,-0.313690804,-2.493921544,-1.254067971,-1.708977038,-1.473451552,-1.217460854,-0.85418828
335.362536,-0.272562302,-0.213352988,-0.315239565,-2.494485203,-1.278151869,-1.708011533,-1.475306904,-1.208011627,-0.8541693
335.3794803,-0.272554766,-0.213332791,-0.31735214,-2.495862857,-1.301503174,-1.706277312,-1.477625997,-1.200988575,-0.854147265
335.3964246,-0.272894146,-0.213318337,-0.319828121,-2.497854101,-1.322641432,-1.703990163,-1.480208423,-1.19736519,-0.854123984
335.4133688,-0.27485478,-0.213307828,-0.322467104,-2.500258528,-1.340086185,-1.701365874,-1.482853778,-1.197060553,-0.854101263
335.4303131,-0.278221281,-0.21329947,-0.325068681,-2.502875731,-1.35235698,-1.69862023,-1.485361655,-1.19703279,-0.85408091
335.4472574,-0.282605384,-0.213291467,-0.327432447,-2.505505305,-1.357973359,-1.69596902,-1.487531647,-1.197008152,-0.854064734
335.4642017,-0.287618824,-0.213282022,-0.329357994,-2.507946844,-1.358166294,-1.69362803,-1.489163349,-1.196986626,-0.854054541
335.481146,-0.292873336,-0.213269339,-0.330644918,-2.509999941,-1.358156056,-1.691813048,-1.490056353,-1.196968201,-0.85410153
335.4980903,-0.297980657,-0.213251623,-0.331093522,-2.51146419,-1.358139846,-1.69073986,-1.490162628,-1.196952866,-0.855447049
335.5150345,-0.302552521,-0.213227077,-0.331091857,-2.512139184,-1.358119472,-1.690530043,-1.490154144,-1.196940609,-0.858341321
335.5319788,-0.306200664,-0.212924219,-0.331087099,-2.51215919,-1.358096742,-1.690506526,-1.490139241,-1.196931419,-0.862396082
335.5489231,-0.308536822,-0.211734833,-0.331079261,-2.512148916,-1.358073462,-1.690489565,-1.490119728,-1.196925283,-0.867223068
335.5658674,-0.309201252,-0.209833693,-0.331068354,-2.51213268,-1.358051442,-1.690477377,-1.490097411,-1.196922192,-0.872434014
335.5828117,-0.30919922,-0.207436587,-0.331054389,-2.512112289,-1.358032488,-1.690468177,-1.4900741,-1.197355006,-0.877640654
335.599756,-0.309194136,-0.204759301,-0.331037377,-2.512089551,-1.358018408,-1.69046018,-1.4900516,-1.20076949,-0.882454726
335.6167002,-0.309185996,-0.202017622,-0.331017331,-2.512066274,-1.35801101,-1.690451601,-1.49003172,-1.206979258,-0.886487963
335.6336445,-0.309174791,-0.199427338,-0.330994262,-2.512044265,-1.361137266,-1.690440657,-1.490016268,-1.215259446,-0.889352102
335.6505888,-0.309160516,-0.197204236,-0.330968181,-2.512025331,-1.378759331,-1.690425562,-1.490007051,-1.224885187,-0.890658878
335.6675331,-0.309143165,-0.195564102,-0.3309391,-2.512011281,-1.409754814,-1.690404532,-1.49007136,-1.235131615,-0.890696401
335.6844774,-0.309122731,-0.194722725,-0.33052763,-2.512003922,-1.451653035,-1.690345656,-1.490878302,-1.245273864,-0.890686055
335.7014217,-0.309099209,-0.194638344,-0.329228347,-2.512370267,-1.501983314,-1.689581633,-1.492444254,-1.254587067,-0.890669767
335.7183659,-0.309072591,-0.194616768,-0.327246771,-2.514368222,-1.55827497,-1.688000626,-1.49456881,-1.262346358,-0.890649342
335.7353102,-0.309042871,-0.194601297,-0.324798691,-2.517762961,-1.618057324,-1.685818423,-1.497051565,-1.267826872,-0.890626589
335.7522545,-0.30743051,-0.194590136,-0.322099893,-2.52216622,-1.678859694,-1.683250811,-1.499692112,-1.270303742,-0.890603316
335.7691988,-0.303075254,-0.194581488,-0.319366165,-2.527189734,-1.738211402,-1.680513576,-1.502290045,-1.270373066,-0.890581329
335.7861431,-0.296679084,-0.194573558,-0.316813294,-2.532445239,-1.793641766,-1.677822507,-1.504644958,-1.270365864,-0.890562438
335.8030874,-0.28894407,-0.194564549,-0.314657067,-2.537544469,-1.842680108,-1.67539339,-1.506556444,-1.270354164,-0.890548448
335.8200316,-0.280572279,-0.194552666,-0.31311327,-2.54209916,-1.882855746,-1.673442013,-1.507824097,-1.270338871,-0.890541168
335.8369759,-0.27226578,-0.194536112,-0.312397692,-2.545721048,-1.911698,-1.672184161,-1.508249568,-1.270320889,-0.890733859
335.8539202,-0.264726641,-0.194513092,-0.312350908,-2.548021869,-1.926736191,-1.671816128,-1.508247908,-1.27030112,-0.891759577
335.8708645,-0.258656931,-0.194210486,-0.31233023,-2.548650478,-1.928342069,-1.6717909,-1.508243274,-1.27028047,-0.893491665
335.8878088,-0.254758717,-0.192185508,-0.312315396,-2.548648395,-1.928333376,-1.671772628,-1.508235626,-1.270259841,-0.895729717
335.9047531,-0.253669245,-0.188603799,-0.312304618,-2.548643283,-1.928318317,-1.671759527,-1.508224925,-1.270240138,-0.898273326
335.9216973,-0.253643866,-0.183915325,-0.312296114,-2.548635125,-1.928298698,-1.671749813,-1.508211133,-1.270222264,-0.900922086
335.9386416,-0.253625587,-0.17857005,-0.312288098,-2.548623905,-1.928276328,-1.671741702,-1.508194212,-1.270206472,-0.903475592
335.9555859,-0.253612581,-0.173017939,-0.312278787,-2.548609607,-1.928253015,-1.671733409,-1.508174121,-1.270190879,-0.905733436
335.9725302,-0.253603024,-0.167708955,-0.312266394,-2.548592214,-1.928230565,-1.671723148,-1.508150823,-1.270175286,-0.907495213
335.9894745,-0.25359509,-0.163093064,-0.312249136,-2.548571711,-1.928210787,-1.671709137,-1.508124278,-1.270159693,-0.908560516
336.0064188,-0.253586954,-0.15962023,-0.312225228,-2.548548081,-1.928195487,-1.671689589,-1.508094448,-1.2701441,-0.908784688
336.023363,-0.25357679,-0.157740418,-0.311982738,-2.548521307,-1.928186475,-1.6716626,-1.502955058,-1.270128507,-0.908782129
336.0403073,-0.253562773,-0.157517561,-0.310865604,-2.548490576,-1.928405879,-1.671110855,-1.486810533,-1.270112914,-0.908776481
336.0572516,-0.253543078,-0.157495163,-0.30901791,-2.545560216,-1.930803242,-1.669693859,-1.46267786,-1.270097321,-0.908767756
336.0741959,-0.253515043,-0.157479108,-0.306655444,-2.53787218,-1.935386201,-1.667627398,-1.433660299,-1.270081728,-0.908755964
336.0911402,-0.251211818,-0.157467587,-0.303993992,-2.526692223,-1.941591982,-1.66512726,-1.402861112,-1.270066135,-0.908741119
